time,prey,predator
5.1000000000000005,0.08580379450897777,1.9808163038655582
5.15,0.08716753958416752,1.9424332236330926
5.2,0.08862029135307747,1.9048073182711454
5.25,0.09016440840563124,1.8679242384020185
5.300000000000001,0.09180245363131664,1.8317699017149134
5.3500000000000005,0.09353719842963523,1.7963304894444074
5.4,0.0953716276006843,1.7615924428122904
5.45,0.09730894491216908,1.7275424594436284
5.5,0.09935257934258679,1.694167489766833
5.550000000000001,0.10150619200357859,1.6614547334065315
5.6000000000000005,0.10377368374754178,1.6293916355771532
5.65,0.10615920346955673,1.5979658834843657
5.7,0.10866715711553722,1.5671654027407853
5.75,0.1113022174112792,1.5369783538017554
5.800000000000001,0.11406933432978167,1.5073931284264273
5.8500000000000005,0.11697374631686179,1.4783983461688663
5.9,0.12002099229770088,1.449982850903461
5.95,0.12321692448955363,1.4221357073885084
6.0,0.12656772204844277,1.3948461978714977
6.050000000000001,0.1300799055802594,1.3681038187392882
6.1000000000000005,0.13376035254930496,1.3418982772161103
6.15,0.1376163136199588,1.3162194881120635
6.2,0.1416554299698411,1.291057570624576
6.25,0.14588575161557937,1.2664028451951057
6.300000000000001,0.15031575679508302,1.2422458304232
6.3500000000000005,0.15495437245309523,1.218577240039901
6.4,0.1598109958797335,1.1953879799423703
6.45,0.16489551755475507,1.1726691452915208
6.5,0.1702183452534022,1.1504120176743722
6.550000000000001,0.17579042947289925,1.1286080623328003
6.6000000000000005,0.18162329024199667,1.1072489254603224
6.65,0.1877290453793952,1.086326431568546
6.7,0.19412044027043793,1.0658325809249225
6.75,0.2008108792351418,1.0457595470634684
6.800000000000001,0.20781445856445172,1.0260996743701598
6.8500000000000005,0.2151460013055524,1.0068454757447738
6.9,0.22282109388116386,0.9879896303410225
6.95,0.23085612463198646,0.9695249813869312
7.0,0.23926832437585055,0.9514445340875267
7.050000000000001,0.2480758090816702,0.9337414536120417
7.1000000000000005,0.25729762476100204,0.9164090631680019
7.15,0.2669537946848713,0.8994408421647428
7.2,0.27706536903855067,0.8828304244691125
7.25,0.2876544771321606,0.8665715967563432
7.300000000000001,0.29874438229030603,0.8506582969593386
7.3500000000000005,0.3103595395494693,0.8350846128199082
7.4,0.32252565629753843,0.8198447805458002
7.45,0.335269755995663,0.8049331835777405
7.5,0.3486202451285848,0.7903443514710732
7.550000000000001,0.3626069835356798,0.7760729588970361
7.6000000000000005,0.377261358281163,0.7621138247691749
7.65,0.3926163612282276,0.7484619115009328
7.7,0.408706670488304,0.7351123244010271
7.75,0.4255687359231023,0.7220603112138688
7.800000000000001,0.4432408688836258,0.7093012618129806
7.8500000000000005,0.46176333637687655,0.6968307080561527
7.9,0.48117845985748003,0.6846443238119265
7.95,0.5015307188478928,0.6727379251679484
8.0,0.5228668595971736,0.6611074708327733
8.05,0.5452360089944318,0.649749062743858
8.1,0.5686897939589508,0.6386589468957513
8.15,0.5932824665345358,0.6278335144039027
8.200000000000001,0.6190710349207628,0.6172693028210675
8.25,0.6461154006783985,0.6069629977250133
8.3,0.6744785023501942,0.5969114345981474
8.35,0.7042264657413922,0.5871116010218076
8.4,0.7354287611064428,0.5775606392103135
8.450000000000001,0.7681583674894409,0.5682558489124971
8.5,0.8024919444654137,0.5591946907113418
8.55,0.8385100115275936,0.5503747897556012
8.6,0.8762971353618868,0.5417939399608847
8.65,0.9159421252435819,0.5334501087217232
8.700000000000001,0.957538236782542,0.5253414421806313
8.75,1.0011833842312596,0.5174662711052103
8.8,1.0469803615547217,0.5098231174299641
8.85,1.0950370724414606,0.5024107015258058
8.9,1.145466769410799,0.49522795026729743
8.950000000000001,1.198388302141363,0.488274005975605
9.0,1.2539263751095997,0.48154823632406607
9.05,1.3122118145832524,0.47505024530330275
9.1,1.3733818449624207,0.4687798853541167
9.15,1.4375803743986044,0.46273727078915095
9.200000000000001,1.504958289548514,0.4569227926386994
9.25,1.5756737592326586,0.4513371350723187
9.3,1.6498925466668082,0.4459812935663212
9.35,1.7277883298150272,0.440856595008105
9.4,1.8095430292734436,0.4359647199519724
9.450000000000001,1.8953471429311433,0.4313077272680091
9.5,1.9854000864650134,0.4268880814562238
9.55,2.0799105385048713,0.42270868293304054
9.600000000000001,2.179096789049022,0.4187729016370322
9.65,2.283187089412982,0.41508461434623894
9.700000000000001,2.3924200016490444,0.4116482461513984
9.75,2.5070447449742157,0.4084688165889407
9.8,2.6273215362801903,0.40555199100585887
9.850000000000001,2.753521921261339,0.40290413780693146
9.9,2.885929092073533,0.400532392324867
9.950000000000001,3.0248381867143292,0.3984447281576501
10.0,3.170556564477701,0.3966500369369001
10.05,3.32340405086563,0.3951582176290022
10.100000000000001,3.483713144212735,0.3939802766301657
10.15,3.6518291749734892,0.39312844010096215
10.200000000000001,3.828110407104847,0.3926162801994748
10.25,4.012928069215693,0.3924588571198361
10.3,4.206666301107996,0.3926728791303913
10.350000000000001,4.409721998955527,0.39327688313973475
10.4,4.622504539599189,0.3942914387073143
10.450000000000001,4.845435361218489,0.395739378867435
10.5,5.078947373891022,0.3976460616621275
10.55,5.323484169187352,0.4000396668921027
10.600000000000001,5.579498992864677,0.4029515333105867
10.65,5.847453438799029,0.406416542319287
10.700000000000001,6.127815815393677,0.4104735551987822
10.75,6.421059127659987,0.41516591203991693
10.8,6.727658608801524,0.4205420018641376
10.850000000000001,7.048088724231279,0.42665591495830474
10.9,7.382819558276131,0.43356819023585413
