arrival,start,finish,wait,queue_length
0.07558026516137374,0.07558026516137374,0.49406831589743827,0.0,0
0.47936097629875857,0.47936097629875857,2.762236762959725,0.0,1
1.70888354576043,1.70888354576043,3.0281234516641815,0.0,1
1.8796719128381847,1.8796719128381847,6.325188277341865,0.0,2
2.434745002648992,2.434745002648992,4.287031806170373,0.0,3
2.7937991610703086,2.7937991610703086,5.045687056949217,0.0,3
2.9273167937448377,3.0281234516641815,4.213570040665773,0.10080665791934385,4
3.8010362068583667,4.213570040665773,5.272635626853025,0.41253383380740605,4
4.358846157833279,4.358846157833279,6.815063725763428,0.0,3
4.401380285230316,5.045687056949217,5.2185537903726935,0.6443067717189006,4
4.772428014786978,5.2185537903726935,8.704350705016402,0.4461257755857151,4
5.003221825299446,5.272635626853025,6.866939439938158,0.2694138015535792,4
5.352409573397949,6.325188277341865,6.947963739891014,0.9727787039439155,4
5.7932866001569145,6.815063725763428,8.237617378295191,1.0217771256065138,4
6.706034782786257,6.866939439938158,8.239304393609272,0.16090465715190128,4
6.706874746670444,6.947963739891014,8.078800657989236,0.2410889932205702,4
7.122189606408922,8.078800657989236,9.381580222969012,0.9566110515803139,4
7.212677747606579,8.237617378295191,8.669353066934045,1.0249396306886123,4
7.332224166321568,8.239304393609272,10.313171277563658,0.9070802272877039,4
7.616905604480273,8.669353066934045,12.246274632220082,1.052447462453772,4
7.65011962925056,8.704350705016402,9.417370333789423,1.0542310757658422,4
8.160825527214856,9.381580222969012,9.915961469757248,1.220754695754156,4
8.92437602198481,9.417370333789423,10.234172857866694,0.4929943118046136,4
9.130118959774759,9.915961469757248,11.096358558476133,0.7858425099824888,4
9.30330835558734,10.234172857866694,11.673827033969632,0.9308645022793538,4
9.521848238693579,10.313171277563658,11.686469211070145,0.7913230388700789,4
9.551086666229608,11.096358558476133,11.280072310572992,1.5452718922465252,4
9.572020488883107,11.280072310572992,12.46752143842077,1.7080518216898852,4
10.230890409657722,11.673827033969632,13.005183975202785,1.4429366243119102,4
10.567113590396257,11.686469211070145,12.413553591106123,1.119355620673888,4
10.888420700684728,12.246274632220082,12.735190105470094,1.3578539315353542,4
11.04949110370969,12.413553591106123,15.21528234149285,1.364062487396433,4
11.322692862806482,12.46752143842077,12.925968366681486,1.1448285756142873,4
11.429176898267633,12.735190105470094,13.127635021491553,1.3060132072024615,4
11.601055382894447,12.925968366681486,13.07302413218951,1.3249129837870388,4
11.786279888764415,13.005183975202785,13.079201561223082,1.2189040864383696,4
11.830209364385789,13.07302413218951,13.513744218987389,1.2428147678037202,4
12.178529043777054,13.079201561223082,13.546443263839144,0.9006725174460275,4
12.418304413061465,13.127635021491553,14.094822412510203,0.7093306084300881,4
12.447053412346882,13.513744218987389,13.619294700080552,1.0666908066405068,4
12.561609095126038,13.546443263839144,15.63723573142114,0.9848341687131068,4
12.640496251549264,13.619294700080552,16.356964260478904,0.978798448531288,4
12.725051497372542,14.094822412510203,15.359360353510615,1.3697709151376607,4
12.798616800222394,15.21528234149285,16.141821554625135,2.416665541270456,4
12.850642707601454,15.359360353510615,15.841976039234503,2.5087176459091616,4
13.162294640806453,15.63723573142114,18.230252125930605,2.4749410906146867,4
13.317437746857753,15.841976039234503,16.088497265013057,2.52453829237675,4
13.999027678202646,16.088497265013057,16.13111783110476,2.089469586810411,4
14.081489516869631,16.13111783110476,18.14331828975406,2.049628314235129,4
14.365874830450467,16.141821554625135,18.25549442176219,1.775946724174668,4
14.857099901384455,16.356964260478904,16.84181462448008,1.499864359094449,4
15.37534794556954,16.84181462448008,17.276595829390626,1.466466678910539,4
15.480178677220609,17.276595829390626,18.59879271037046,1.796417152170017,4
16.081934738792196,18.14331828975406,18.631507325069123,2.061383550961864,4
16.210984086838288,18.230252125930605,19.043131198244602,2.0192680390923172,4
16.333201205555163,18.25549442176219,18.911989234446104,1.9222932162070272,4
16.72844303487358,18.59879271037046,18.953396959542186,1.870349675496879,4
17.46390205544042,18.631507325069123,19.267368294907218,1.1676052696287016,4
18.36697476879764,18.911989234446104,20.015179965499954,0.5450144656484639,4
18.500688297483556,18.953396959542186,19.192675695610188,0.4527086620586296,4
18.52852717140717,19.043131198244602,19.115575103523152,0.5146040268374321,4
18.748231842829604,19.115575103523152,19.80237214829926,0.3673432606935485,4
18.931994910897146,19.192675695610188,19.773570242635742,0.2606807847130419,4
19.807129417399363,19.807129417399363,20.93285188598321,0.0,1
20.05357037822933,20.05357037822933,21.784857580095046,0.0,1
20.103252538343636,20.103252538343636,23.250206988459865,0.0,2
20.353962093092896,20.353962093092896,20.985028372055417,0.0,3
20.385756746037096,20.93285188598321,22.83530326115623,0.5470951399461157,4
20.84895518189908,20.985028372055417,21.067910567503542,0.13607319015633834,4
20.853414976320394,21.067910567503542,22.874911292295224,0.2144955911831481,4
21.121342537147314,21.784857580095046,21.99441642851037,0.6635150429477328,4
21.27034656993207,21.99441642851037,22.942053135283555,0.7240698585783001,4
21.800266146663635,22.83530326115623,23.98891584935442,1.0350371144925958,4
