arrival,start,finish,wait,queue_length
72.48541329988315,72.48541329988315,72.69877021024529,0.0,1
73.03647887738875,73.03647887738875,74.39175198817182,0.0,1
73.13643009301511,73.27221097330634,73.7421563494542,0.13578088029123592,2
75.14812009701942,75.14812009701942,76.33865723584344,0.0,0
75.33633529460761,75.33633529460761,75.63434460423501,0.0,1
75.96816333882651,75.96816333882651,76.70126948138544,0.0,1
76.26521433462715,76.33865723584344,76.61010995442092,0.07344290121629626,2
77.69432333048199,77.69432333048199,77.88312454830795,0.0,0
78.21663235943866,78.21663235943866,78.58970695161159,0.0,0
78.71001213336068,78.71001213336068,79.04782259615398,0.0,0
78.79719800623396,78.79719800623396,79.60953378764476,0.0,1
78.90721300944426,79.04782259615398,80.55869092593362,0.14060958670971502,2
80.87823983578093,80.87823983578093,81.13994180498979,0.0,0
81.23970470177613,81.23970470177613,81.86246733261933,0.0,0
81.66531469983053,81.66531469983053,85.10131293591085,0.0,1
81.75750408818743,81.86246733261933,82.04551718632126,0.1049632444319002,2
83.63114439124722,83.63114439124722,85.95431324307783,0.0,1
83.73011174279607,85.10131293591085,85.52790039554043,1.3712011931147856,2
84.54900462939882,85.52790039554043,91.11451198872561,0.9788957661416049,2
84.56103873611288,85.95431324307783,86.30890319363878,1.393274506964957,2
85.76236346091763,86.30890319363878,86.81755581402838,0.5465397327211576,2
86.04860414848247,86.81755581402838,90.51904299620331,0.768951665545913,2
87.05442227923417,90.51904299620331,90.72675345425742,3.4646207169691365,2
87.56083193517702,90.72675345425742,91.53260805862001,3.165921519080399,2
87.70260819982865,91.11451198872561,91.8158098112934,3.4119037888969643,2
87.78227050707936,91.53260805862001,92.947063976819,3.750337551540653,2
88.38179196853231,91.8158098112934,92.19705133421158,3.4340178427610937,2
88.6237667935433,92.19705133421158,94.83086077481673,3.5732845406682827,2
88.96877209912645,92.947063976819,93.29250765827804,3.9782918776925413,2
89.88356437733063,93.29250765827804,93.3709611071999,3.408943280947412,2
90.62035415977911,93.3709611071999,94.18227373291393,2.750606947420792,2
91.79554720466732,94.18227373291393,94.706338623275,2.386726528246612,2
92.87868949254045,94.706338623275,96.55119829853173,1.8276491307345566,2
93.30409197923929,94.83086077481673,95.9452414360467,1.5267687955774392,2
93.59170322743088,95.9452414360467,96.54287262610254,2.3535382086158165,2
94.45222630205208,96.54287262610254,96.97856183902235,2.0906463240504536,2
95.72525708398321,96.55119829853173,99.51421477008094,0.8259412145485214,2
96.97450762673388,96.97856183902235,96.98182759152046,0.004054212288465919,2
97.41160962442139,97.41160962442139,98.89876354277577,0.0,1
98.13056531862846,98.89876354277577,99.94521599991683,0.7681982241473122,2
98.85860505485414,99.51421477008094,99.68906051245422,0.6556097152268023,2
98.92909539696254,99.68906051245422,101.93804578467174,0.7599651154916813,2
98.9541741875375,99.94521599991683,100.21799532369255,0.9910418123793221,2
99.23645259024032,100.21799532369255,100.42651412052878,0.9815427334522298,2
101.01122290224868,101.01122290224868,103.0635064414203,0.0,1
101.33318119135353,101.93804578467174,102.6068258608305,0.6048645933182115,2
101.51631166379617,102.6068258608305,102.79573988991686,1.0905141970343237,2
102.22959999423475,102.79573988991686,102.96488807332238,0.5661398956821131,2
102.71721199603304,102.96488807332238,103.54103725796959,0.24767607728934138,2
103.23425317044486,103.23425317044486,103.35286926685325,0.0,1
104.17829645448127,104.17829645448127,104.39873722354343,0.0,0
104.28977989609822,104.28977989609822,104.43250411021725,0.0,1
104.42107932390448,104.42107932390448,105.67719786915968,0.0,1
105.21884845448746,105.21884845448746,105.41720802592818,0.0,1
105.37266413778856,105.41720802592818,105.74259772890261,0.044543888139614296,2
106.94361588999196,106.94361588999196,107.47748577088416,0.0,0
107.86622628384876,107.86622628384876,111.63363316826026,0.0,0
108.08354540913997,108.08354540913997,108.9826050322615,0.0,1
110.03347170351734,110.03347170351734,110.88370875208464,0.0,1
110.37646772872338,110.88370875208464,111.016052936837,0.5072410233612601,2
110.78348718489244,111.016052936837,112.31661277207789,0.23256575194456275,2
111.10808264027692,111.63363316826026,113.24901861212997,0.5255505279833415,2
111.32394394189208,112.31661277207789,114.52104338419232,0.9926688301858064,2
112.45520127751344,113.24901861212997,114.05969129597133,0.7938173346165343,2
112.65503259975526,114.05969129597133,115.25760811316867,1.4046586962160745,2
113.81422079738836,114.52104338419232,114.90873625088089,0.7068225868039661,2
113.89217757120744,114.90873625088089,115.9765430978421,1.0165586796734516,2
114.37755674816172,115.25760811316867,115.84576504694081,0.880051365006949,2
115.17290147166626,115.84576504694081,116.64327518187127,0.6728635752745475,2
117.07006949615005,117.07006949615005,117.35320484450737,0.0,0
117.44937313124676,117.44937313124676,117.67997493806641,0.0,0
117.56325190832479,117.56325190832479,117.59853410578499,0.0,1
117.83143397629793,117.83143397629793,118.17068401246037,0.0,0
118.67656044775086,118.67656044775086,120.16072977343978,0.0,0
119.146417639594,119.146417639594,121.30000661368892,0.0,1
119.27117095011445,120.16072977343978,121.07025526199374,0.8895588233253306,2
119.79785770160902,121.07025526199374,121.80345221692912,1.272397560384718,2
120.70375032017633,121.30000661368892,121.34594836124234,0.5962562935125959,2
120.92440346230912,121.34594836124234,122.81351969590833,0.4215448989332202,2
121.53487860289994,121.80345221692912,122.83480636016186,0.26857361402917945,2
121.83588457933332,122.81351969590833,122.90613938173817,0.9776351165750015,2
122.29192812680502,122.83480636016186,123.23077595769497,0.5428782333568449,2
122.77065488848916,122.90613938173817,122.93059500207598,0.13548449324900957,2
122.9865377230891,122.9865377230891,123.34789346440614,0.0,1
123.78093415132615,123.78093415132615,124.55339638341597,0.0,0
124.43332762703895,124.43332762703895,125.75211404113752,0.0,1
124.78821259994056,124.78821259994056,125.01938124634795,0.0,1
125.45597519523697,125.45597519523697,127.01352462394689,0.0,1
125.55349590389181,125.75211404113752,125.799129815284,0.19861813724570254,2
125.96452245956091,125.96452245956091,127.98930102381661,0.0,1
126.40950143156365,127.01352462394689,127.86409674835667,0.604023192383238,2
